s,p,o
http://kbpedia.org/kko/rc/CoverArt,owl:equivalentClass,http://schema.org/CoverArt
http://kbpedia.org/kko/rc/CreditCard,owl:equivalentClass,http://schema.org/CreditCard
http://kbpedia.org/kko/rc/Crematorium,owl:equivalentClass,http://schema.org/Crematorium
http://kbpedia.org/kko/rc/DanceCompany,owl:equivalentClass,http://schema.org/DanceGroup
http://kbpedia.org/kko/rc/DancePerformance,owl:equivalentClass,http://schema.org/DanceEvent
http://kbpedia.org/kko/rc/Date,owl:equivalentClass,http://schema.org/Date
http://kbpedia.org/kko/rc/DayOfWeekType,owl:equivalentClass,http://schema.org/DayOfWeek
http://kbpedia.org/kko/rc/DaySpa,owl:equivalentClass,http://schema.org/DaySpa
http://kbpedia.org/kko/rc/DefenceEstablishment,owl:equivalentClass,http://schema.org/DefenceEstablishment
http://kbpedia.org/kko/rc/Demanding_CommunicationAct,owl:equivalentClass,http://schema.org/Demand
http://kbpedia.org/kko/rc/DepartmentStore,owl:equivalentClass,http://schema.org/DepartmentStore
http://kbpedia.org/kko/rc/Dermatology,owl:equivalentClass,http://schema.org/Dermatology
http://kbpedia.org/kko/rc/DietarySupplement,owl:equivalentClass,http://schema.org/DietarySupplement
http://kbpedia.org/kko/rc/DietProgram,owl:equivalentClass,http://schema.org/Diet
http://kbpedia.org/kko/rc/DirectDepositAccount,owl:equivalentClass,http://schema.org/DepositAccount
http://kbpedia.org/kko/rc/DiscoveringSomething,owl:equivalentClass,http://schema.org/DiscoverAction
http://kbpedia.org/kko/rc/Dislike,owl:equivalentClass,http://schema.org/DislikeAction
http://kbpedia.org/kko/rc/Distance,owl:equivalentClass,http://schema.org/Distance
http://kbpedia.org/kko/rc/Distillery,owl:equivalentClass,http://schema.org/Distillery
http://kbpedia.org/kko/rc/Doctor_Medical,owl:equivalentClass,http://schema.org/Physician
http://kbpedia.org/kko/rc/Drawing_Depicting,owl:equivalentClass,http://schema.org/DrawAction
http://kbpedia.org/kko/rc/DrinkingEvent,owl:equivalentClass,http://schema.org/DrinkAction
http://kbpedia.org/kko/rc/DrugCost,owl:equivalentClass,http://schema.org/DrugCost
http://kbpedia.org/kko/rc/DryCleaningOrLaundry,owl:equivalentClass,http://schema.org/DryCleaningOrLaundry
http://kbpedia.org/kko/rc/Ear,owl:equivalentClass,http://schema.org/Ear
http://kbpedia.org/kko/rc/EatingEvent,owl:equivalentClass,http://schema.org/EatAction
http://kbpedia.org/kko/rc/EBook,owl:equivalentClass,http://schema.org/EBook
http://kbpedia.org/kko/rc/EducationalInstitution,owl:equivalentClass,http://schema.org/School
http://kbpedia.org/kko/rc/EducationalOrganization,owl:equivalentClass,http://schema.org/EducationalOrganization
http://kbpedia.org/kko/rc/Electrician,owl:equivalentClass,http://schema.org/Electrician
http://kbpedia.org/kko/rc/ElectronicsStore,owl:equivalentClass,http://schema.org/ElectronicsStore
http://kbpedia.org/kko/rc/ElementarySchool,owl:equivalentClass,http://schema.org/ElementarySchool
http://kbpedia.org/kko/rc/EmbassyBuilding,owl:equivalentClass,http://schema.org/Embassy
http://kbpedia.org/kko/rc/Emergency,owl:equivalentClass,http://schema.org/Emergency
http://kbpedia.org/kko/rc/EmergencyServicesOrganization,owl:equivalentClass,http://schema.org/EmergencyService
http://kbpedia.org/kko/rc/EmploymentAgency,owl:equivalentClass,http://schema.org/EmploymentAgency
http://kbpedia.org/kko/rc/Endorsing_CommunicationAct,owl:equivalentClass,http://schema.org/EndorseAction
http://kbpedia.org/kko/rc/EntryPointsFn,owl:equivalentClass,http://schema.org/EntryPoint
http://kbpedia.org/kko/rc/Evaluating,owl:equivalentClass,http://schema.org/ReviewAction
http://kbpedia.org/kko/rc/ExerciseRegimen,owl:equivalentClass,http://schema.org/ExercisePlan
http://kbpedia.org/kko/rc/Exercising,owl:equivalentClass,http://schema.org/ExerciseAction
http://kbpedia.org/kko/rc/Exhibit,owl:equivalentClass,http://schema.org/ExhibitionEvent
http://kbpedia.org/kko/rc/Eye,owl:equivalentClass,http://schema.org/Eye
http://kbpedia.org/kko/rc/FastFoodRestaurant_Organization,owl:equivalentClass,http://schema.org/FastFoodRestaurant
http://kbpedia.org/kko/rc/Festival,owl:equivalentClass,http://schema.org/Festival
http://kbpedia.org/kko/rc/FilmingAVisualImage,owl:equivalentClass,http://schema.org/FilmAction
http://kbpedia.org/kko/rc/FireStation,owl:equivalentClass,http://schema.org/FireStation
http://kbpedia.org/kko/rc/FirstOrderAdministrativeDivision,owl:equivalentClass,http://schema.org/State
http://kbpedia.org/kko/rc/Flexibility,owl:equivalentClass,http://schema.org/Flexibility
http://kbpedia.org/kko/rc/FloristShop,owl:equivalentClass,http://schema.org/Florist
http://kbpedia.org/kko/rc/Following,owl:equivalentClass,http://schema.org/FollowAction
http://kbpedia.org/kko/rc/FoodEvent,owl:equivalentClass,http://schema.org/FoodEvent
http://kbpedia.org/kko/rc/FoodServiceOrganization,owl:equivalentClass,http://schema.org/FoodEstablishment
http://kbpedia.org/kko/rc/Fungus,owl:equivalentClass,http://schema.org/Fungus
http://kbpedia.org/kko/rc/FurnitureStore,owl:equivalentClass,http://schema.org/FurnitureStore
http://kbpedia.org/kko/rc/Gallery_ArtDisplayOrganization,owl:equivalentClass,http://schema.org/ArtGallery
http://kbpedia.org/kko/rc/Game,owl:equivalentClass,http://schema.org/Game
http://kbpedia.org/kko/rc/GatedCommunity,owl:equivalentClass,http://schema.org/GatedResidenceCommunity
http://kbpedia.org/kko/rc/Geocode,owl:equivalentClass,http://schema.org/GeoCoordinates
http://kbpedia.org/kko/rc/GivingAGratuity,owl:equivalentClass,http://schema.org/TipAction
http://kbpedia.org/kko/rc/GivingSomething,owl:equivalentClass,http://schema.org/GiveAction
http://kbpedia.org/kko/rc/GolfCourse,owl:equivalentClass,http://schema.org/GolfCourse
http://kbpedia.org/kko/rc/GovernmentalBuilding,owl:equivalentClass,http://schema.org/GovernmentBuilding
http://kbpedia.org/kko/rc/GovernmentalOrganization,owl:equivalentClass,http://schema.org/GovernmentOrganization
http://kbpedia.org/kko/rc/Graveyard,owl:equivalentClass,http://schema.org/Cemetery
http://kbpedia.org/kko/rc/GroceryStore,owl:equivalentClass,http://schema.org/GroceryStore
http://kbpedia.org/kko/rc/Gymnasium_Facility,owl:equivalentClass,http://schema.org/ExerciseGym
http://kbpedia.org/kko/rc/HairSalon,owl:equivalentClass,http://schema.org/BeautySalon
http://kbpedia.org/kko/rc/HairSalon,owl:equivalentClass,http://schema.org/HairSalon
http://kbpedia.org/kko/rc/HardwareStore,owl:equivalentClass,http://schema.org/HardwareStore
http://kbpedia.org/kko/rc/Head_AnimalBodyPart,owl:equivalentClass,http://schema.org/Head
http://kbpedia.org/kko/rc/HealthClub,owl:equivalentClass,http://schema.org/HealthClub
http://kbpedia.org/kko/rc/HighSchool,owl:equivalentClass,http://schema.org/HighSchool
http://kbpedia.org/kko/rc/HinduTemple,owl:equivalentClass,http://schema.org/HinduTemple
http://kbpedia.org/kko/rc/HobbyShop,owl:equivalentClass,http://schema.org/HobbyShop
http://kbpedia.org/kko/rc/HomeGoodsStore,owl:equivalentClass,http://schema.org/HomeGoodsStore
http://kbpedia.org/kko/rc/Hospital,owl:equivalentClass,http://schema.org/Hospital
http://kbpedia.org/kko/rc/Hostel,owl:equivalentClass,http://schema.org/Hostel
http://kbpedia.org/kko/rc/HotelOrganization,owl:equivalentClass,http://schema.org/Hotel
http://kbpedia.org/kko/rc/HotelReservation,owl:equivalentClass,http://schema.org/LodgingReservation
http://kbpedia.org/kko/rc/HotelRoom,owl:equivalentClass,http://schema.org/HotelRoom
http://kbpedia.org/kko/rc/House_Modern,owl:equivalentClass,http://schema.org/House
http://kbpedia.org/kko/rc/Housepainter,owl:equivalentClass,http://schema.org/HousePainter
http://kbpedia.org/kko/rc/HVACBusiness,owl:equivalentClass,http://schema.org/HVACBusiness
http://kbpedia.org/kko/rc/IceCreamParlor,owl:equivalentClass,http://schema.org/IceCreamShop
http://kbpedia.org/kko/rc/IgnoringSomething,owl:equivalentClass,http://schema.org/IgnoreAction
