s,p,o
http://kbpedia.org/kko/rc/ComputerTypeByArchitecture,kko:isAbout,http://wikipedia.org/wiki/Computer_architecture
http://kbpedia.org/kko/rc/ConceptualWorkSeries_Periodic,kko:isAbout,http://wikipedia.org/wiki/Anthology
http://kbpedia.org/kko/rc/ConfectionaryProduct,kko:isAbout,http://wikipedia.org/wiki/Confectionery
http://kbpedia.org/kko/rc/ConferenceCenter,kko:isAbout,http://wikipedia.org/wiki/Convention_center
http://kbpedia.org/kko/rc/Confucianist,kko:isAbout,http://wikipedia.org/wiki/Confucianism
http://kbpedia.org/kko/rc/ConstitutionalLawService,kko:isAbout,http://wikipedia.org/wiki/Constitution
http://kbpedia.org/kko/rc/ConstructionProject,kko:isAbout,http://wikipedia.org/wiki/Construction
http://kbpedia.org/kko/rc/ConstructionSoftware,kko:isAbout,http://wikipedia.org/wiki/Construction
http://kbpedia.org/kko/rc/Contortionist,kko:isAbout,http://wikipedia.org/wiki/Contortion
http://kbpedia.org/kko/rc/ContrastMedium,kko:isAbout,http://wikipedia.org/wiki/Contrast_agent
http://kbpedia.org/kko/rc/CookwareAndBakeware,kko:isAbout,http://wikipedia.org/wiki/Cookware_and_bakeware
http://kbpedia.org/kko/rc/CoolingEquipmentPart,kko:isAbout,http://wikipedia.org/wiki/Air_conditioning
http://kbpedia.org/kko/rc/CopyrightLicense,kko:isAbout,http://wikipedia.org/wiki/Copyright
http://kbpedia.org/kko/rc/Creationist,kko:isAbout,http://wikipedia.org/wiki/Creationism
http://kbpedia.org/kko/rc/CreditAgency,kko:isAbout,http://wikipedia.org/wiki/Credit_rating_agency
http://kbpedia.org/kko/rc/CriminalLawService,kko:isAbout,http://wikipedia.org/wiki/Criminal_law
http://kbpedia.org/kko/rc/CriticismOfFeminism,kko:isAbout,http://wikipedia.org/wiki/Feminism
http://kbpedia.org/kko/rc/CropCultivatingService,kko:isAbout,http://wikipedia.org/wiki/Tillage
http://kbpedia.org/kko/rc/CrowdControlEquipment,kko:isAbout,http://wikipedia.org/wiki/Crowd_control
http://kbpedia.org/kko/rc/Cruelty,kko:isAbout,http://wikipedia.org/wiki/Cruelty
http://kbpedia.org/kko/rc/Cryptozoologist,kko:isAbout,http://wikipedia.org/wiki/Cryptozoology
http://kbpedia.org/kko/rc/CueSportsEquipment,kko:isAbout,http://wikipedia.org/wiki/Cue_sports
