s,p,o
http://kbpedia.org/kko/rc/HillRange-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.RNGU
http://kbpedia.org/kko/rc/HistoricalSite,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HSTS
http://kbpedia.org/kko/rc/HolySite,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.RLG
http://kbpedia.org/kko/rc/Homestead,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HMSD
http://kbpedia.org/kko/rc/HospitalBuilding,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HSP
http://kbpedia.org/kko/rc/HotelBuilding,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HTL
http://kbpedia.org/kko/rc/HotSpring,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.SPNT
http://kbpedia.org/kko/rc/House-Country,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HSEC
http://kbpedia.org/kko/rc/House-Modern,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.HSE
http://kbpedia.org/kko/rc/HuntingReserve,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.RESH
http://kbpedia.org/kko/rc/HydroelectricDam,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.PSH
http://kbpedia.org/kko/rc/Icecap,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CAPG
http://kbpedia.org/kko/rc/IndustrializedRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.INDS
http://kbpedia.org/kko/rc/Inlet,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.INLT
http://kbpedia.org/kko/rc/InspectionFacility,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.STNI
http://kbpedia.org/kko/rc/InterduneTrough,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.TRGD
http://kbpedia.org/kko/rc/Interfluve,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.INTF
http://kbpedia.org/kko/rc/IrrigatedLand,kko:geo-names-feature-code,http://www.geonames.org/ontology#L.FLDI
http://kbpedia.org/kko/rc/IrrigationCanal,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.CNLI
http://kbpedia.org/kko/rc/IrrigationDitch,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.DTCHI
http://kbpedia.org/kko/rc/IrrigationSystem,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.SYSI
http://kbpedia.org/kko/rc/Island,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.ISL
http://kbpedia.org/kko/rc/Island-LandTied,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.ISLT
http://kbpedia.org/kko/rc/IslandRegion,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.ISLS
http://kbpedia.org/kko/rc/Islet,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.ISLET
http://kbpedia.org/kko/rc/IsraeliSettlement,kko:geo-names-feature-code,http://www.geonames.org/ontology#P.STLMT
http://kbpedia.org/kko/rc/Isthmus,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.ISTH
http://kbpedia.org/kko/rc/Jetty,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.JTY
http://kbpedia.org/kko/rc/Karst,kko:geo-names-feature-code,http://www.geonames.org/ontology#T.KRST
http://kbpedia.org/kko/rc/Knoll-Undersea,kko:geo-names-feature-code,http://www.geonames.org/ontology#U.KNSU
http://kbpedia.org/kko/rc/LaborCamp,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.CMPLA
http://kbpedia.org/kko/rc/Lagoon,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.LGN
http://kbpedia.org/kko/rc/Lake,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.LK
http://kbpedia.org/kko/rc/LakeBed,kko:geo-names-feature-code,http://www.geonames.org/ontology#H.LBED
http://kbpedia.org/kko/rc/Landfill,kko:geo-names-feature-code,http://www.geonames.org/ontology#S.LNDF
