s,p,o
http://kbpedia.org/kko/rc/Cricketer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cricketer
http://kbpedia.org/kko/rc/CricketField,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CricketGround
http://kbpedia.org/kko/rc/CricketTeam,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CricketTeam
http://kbpedia.org/kko/rc/Criminal,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Criminal
http://kbpedia.org/kko/rc/Crustacean,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Crustacean
http://kbpedia.org/kko/rc/Cultivar,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CultivatedVariety
http://kbpedia.org/kko/rc/Currency,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Currency
http://kbpedia.org/kko/rc/Cycad,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cycad
http://kbpedia.org/kko/rc/CyclingSportsEvent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CyclingCompetition
http://kbpedia.org/kko/rc/CyclingSportsEvent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/CyclingRace
http://kbpedia.org/kko/rc/Cyclist-Athlete,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cyclist
http://kbpedia.org/kko/rc/Dam,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Dam
http://kbpedia.org/kko/rc/Dancer-Performer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Dancer
http://kbpedia.org/kko/rc/Database-AbstractContent,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Database
http://kbpedia.org/kko/rc/Decoration,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Decoration
http://kbpedia.org/kko/rc/Demographics,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Demographics
http://kbpedia.org/kko/rc/Department,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Department
http://kbpedia.org/kko/rc/DepthPerception,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Depth
http://kbpedia.org/kko/rc/Desert,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Desert
http://kbpedia.org/kko/rc/DigitalCamera,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/DigitalCamera
http://kbpedia.org/kko/rc/Dike,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Dike
http://kbpedia.org/kko/rc/Diocese,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Diocese
http://kbpedia.org/kko/rc/Diploma,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Diploma
http://kbpedia.org/kko/rc/Director-Movie,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/MovieDirector
http://kbpedia.org/kko/rc/District-State-Geopolitical,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/District
http://kbpedia.org/kko/rc/Divorce,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Divorce
http://kbpedia.org/kko/rc/Doctor-Medical,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Medician
http://kbpedia.org/kko/rc/Document,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Document
http://kbpedia.org/kko/rc/Dog,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Dog
http://kbpedia.org/kko/rc/DomesticCat,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Cat
http://kbpedia.org/kko/rc/Drink,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Beverage
http://kbpedia.org/kko/rc/Earthquake,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Earthquake
http://kbpedia.org/kko/rc/Economist,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Economist
http://kbpedia.org/kko/rc/ElectedOfficial,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/OfficeHolder
http://kbpedia.org/kko/rc/Election,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Election
http://kbpedia.org/kko/rc/ElementStuff,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/ChemicalElement
http://kbpedia.org/kko/rc/Embryology,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Embryology
http://kbpedia.org/kko/rc/Employer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Employer
http://kbpedia.org/kko/rc/Engine,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Engine
http://kbpedia.org/kko/rc/Engineer,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Engineer
http://kbpedia.org/kko/rc/Enzyme,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Enzyme
http://kbpedia.org/kko/rc/Escalator,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Escalator
http://kbpedia.org/kko/rc/Eukaryotes,kko:dbpedia-ontology-id,http://dbpedia.org/ontology/Eukaryote
