,,,,count,size_1,r1,r2,kko_1,size_2,kko_2,kko_1 %,kko_2 %,,,remaining STs,count,,
3,14,14,14,0,8662,30,23,Agents,929,OrganicChemistry,0.0%,0.0%,,,,,,
3,14,14,14,644,8662,30,24,Agents,11013,LivingThings,7.4%,5.8%,,,,,,
3,14,14,14,627,8662,30,25,Agents,9593,Eukaryotes,7.2%,6.5%,,,,,,
3,14,14,14,0,8662,30,26,Agents,2303,Plants,0.0%,0.0%,,,,,,
3,14,14,14,627,8662,30,27,Agents,7087,Animals,7.2%,8.8%,,,,,,
3,14,14,14,0,8662,30,31,Agents,922,Diseases,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,33,Agents,187,ProtistsFungus,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,34,Agents,295,BiologicalProcesses,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,36,Agents,273,Prokaryotes,0.0%,0.0%,,,,,,
3,14,14,14,12,8662,30,37,Agents,1456,TopicsCategories,0.1%,0.8%,,,,,,
3,14,14,14,0,8662,30,38,Agents,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,14,14,14,1,8662,30,39,Agents,179,EmergentKnowledge,0.0%,0.6%,,,,,,
3,14,14,14,0,8662,30,40,Agents,652,InquiryMethods,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,41,Agents,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,14,14,14,768,8662,30,42,Agents,5524,SocialSystems,8.9%,13.9%,,,,,,
3,14,14,14,767,8662,30,43,Agents,4486,Society,8.9%,17.1%,,,,,,
3,14,14,14,69,8662,30,44,Agents,30947,Artifacts,0.8%,0.2%,,,,,,
3,14,14,14,0,8662,30,45,Agents,2175,FoodDrink,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,46,Agents,2063,Facilities,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,47,Agents,25534,Products,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,48,Agents,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,49,Agents,19662,SecondarySectorProduct,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,50,Agents,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,14,14,14,0,8662,30,51,Agents,1701,Drugs,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,1,Diseases,560,Times,0.0%,0.0%,,,,,,
3,15,23,23,74,922,31,2,Diseases,8142,TimeTypes,8.0%,0.9%,,,,,,
3,15,23,23,74,922,31,3,Diseases,7679,EventTypes,8.0%,1.0%,,,,,,
3,15,23,23,0,922,31,4,Diseases,881,Chemistry,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,5,Diseases,2675,NaturalMatter,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,6,Diseases,508,AtomsElements,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,7,Diseases,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,15,23,23,91,922,31,8,Diseases,9514,ActionTypes,9.9%,1.0%,,,,,,
3,15,23,23,872,922,31,9,Diseases,7049,SituationTypes,94.6%,12.4%,,,,,,
3,15,23,23,0,922,31,10,Diseases,4396,LocationPlace,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,11,Diseases,2079,AreaRegion,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,12,Diseases,8063,Places,0.0%,0.0%,,,,,,
3,15,23,23,887,922,31,13,Diseases,33756,SpaceTypes,96.2%,2.6%,,,,,,
3,15,23,23,3,922,31,14,Diseases,9159,Forms,0.3%,0.0%,,,,,,
3,15,23,23,15,922,31,15,Diseases,14707,Shapes,1.6%,0.1%,,,,,,
3,15,23,23,0,922,31,16,Diseases,959,NaturalPhenomena,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,17,Diseases,6050,Information,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,18,Diseases,1085,VisualInfo,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,19,Diseases,1526,AVInfo,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,20,Diseases,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,21,Diseases,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,22,Diseases,453,AudioInfo,0.0%,0.0%,,,,,,
3,15,23,23,16,922,31,23,Diseases,929,OrganicChemistry,1.7%,1.7%,,,,,,
3,15,23,23,19,922,31,25,Diseases,9593,Eukaryotes,2.1%,0.2%,,,,,,
3,15,23,23,0,922,31,26,Diseases,2303,Plants,0.0%,0.0%,,,,,,
3,15,23,23,16,922,31,27,Diseases,7087,Animals,1.7%,0.2%,,,,,,
3,15,23,23,0,922,31,29,Diseases,3641,Persons,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,30,Diseases,8662,Agents,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,32,Diseases,4848,Organizations,0.0%,0.0%,,,,,,
3,15,23,23,3,922,31,33,Diseases,187,ProtistsFungus,0.3%,1.6%,,,,,,
3,15,23,23,15,922,31,34,Diseases,295,BiologicalProcesses,1.6%,5.1%,,,,,,
3,15,23,23,0,922,31,35,Diseases,2049,Geopolitical,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,36,Diseases,273,Prokaryotes,0.0%,0.0%,,,,,,
3,15,23,23,3,922,31,37,Diseases,1456,TopicsCategories,0.3%,0.2%,,,,,,
3,15,23,23,0,922,31,38,Diseases,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,39,Diseases,179,EmergentKnowledge,0.0%,0.0%,,,,,,
3,15,23,23,2,922,31,40,Diseases,652,InquiryMethods,0.2%,0.3%,,,,,,
3,15,23,23,22,922,31,41,Diseases,1799,LearningProcesses,2.4%,1.2%,,,,,,
3,15,23,23,23,922,31,42,Diseases,5524,SocialSystems,2.5%,0.4%,,,,,,
3,15,23,23,0,922,31,43,Diseases,4486,Society,0.0%,0.0%,,,,,,
3,15,23,23,26,922,31,44,Diseases,30947,Artifacts,2.8%,0.1%,,,,,,
3,15,23,23,0,922,31,45,Diseases,2175,FoodDrink,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,46,Diseases,2063,Facilities,0.0%,0.0%,,,,,,
3,15,23,23,24,922,31,47,Diseases,25534,Products,2.6%,0.1%,,,,,,
3,15,23,23,18,922,31,48,Diseases,3383,PrimarySectorProduct,2.0%,0.5%,,,,,,
3,15,23,23,6,922,31,49,Diseases,19662,SecondarySectorProduct,0.7%,0.0%,,,,,,
3,15,23,23,0,922,31,50,Diseases,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,15,23,23,0,922,31,51,Diseases,1701,Drugs,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,1,Organizations,560,Times,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,2,Organizations,8142,TimeTypes,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,3,Organizations,7679,EventTypes,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,4,Organizations,881,Chemistry,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,5,Organizations,2675,NaturalMatter,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,6,Organizations,508,AtomsElements,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,7,Organizations,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,14,22,22,26,4848,32,8,Organizations,9514,ActionTypes,0.5%,0.3%,,,,,,
3,14,22,22,54,4848,32,9,Organizations,7049,SituationTypes,1.1%,0.8%,,,,,,
3,14,22,22,2073,4848,32,10,Organizations,4396,LocationPlace,42.8%,47.2%,,,,,,
3,14,22,22,304,4848,32,11,Organizations,2079,AreaRegion,6.3%,14.6%,,,,,,
3,14,22,22,2090,4848,32,12,Organizations,8063,Places,43.1%,25.9%,,,,,,
3,14,22,22,4728,4848,32,13,Organizations,33756,SpaceTypes,97.5%,14.0%,,,,,,
3,14,22,22,50,4848,32,14,Organizations,9159,Forms,1.0%,0.5%,,,,,,
3,14,22,22,0,4848,32,15,Organizations,14707,Shapes,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,16,Organizations,959,NaturalPhenomena,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,17,Organizations,6050,Information,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,18,Organizations,1085,VisualInfo,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,19,Organizations,1526,AVInfo,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,20,Organizations,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,21,Organizations,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,22,Organizations,453,AudioInfo,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,23,Organizations,929,OrganicChemistry,0.0%,0.0%,,,,,,
3,14,22,22,19,4848,32,24,Organizations,11013,LivingThings,0.4%,0.2%,,,,,,
3,14,22,22,19,4848,32,25,Organizations,9593,Eukaryotes,0.4%,0.2%,,,,,,
3,14,22,22,0,4848,32,26,Organizations,2303,Plants,0.0%,0.0%,,,,,,
3,14,22,22,19,4848,32,27,Organizations,7087,Animals,0.4%,0.3%,,,,,,
3,14,22,22,49,4848,32,29,Organizations,3641,Persons,1.0%,1.3%,,,,,,
3,14,22,22,0,4848,32,31,Organizations,922,Diseases,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,33,Organizations,187,ProtistsFungus,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,34,Organizations,295,BiologicalProcesses,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,36,Organizations,273,Prokaryotes,0.0%,0.0%,,,,,,
3,14,22,22,12,4848,32,37,Organizations,1456,TopicsCategories,0.2%,0.8%,,,,,,
3,14,22,22,0,4848,32,38,Organizations,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,14,22,22,1,4848,32,39,Organizations,179,EmergentKnowledge,0.0%,0.6%,,,,,,
3,14,22,22,0,4848,32,40,Organizations,652,InquiryMethods,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,41,Organizations,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,14,22,22,28,4848,32,42,Organizations,5524,SocialSystems,0.6%,0.5%,,,,,,
3,14,22,22,27,4848,32,43,Organizations,4486,Society,0.6%,0.6%,,,,,,
3,14,22,22,21,4848,32,44,Organizations,30947,Artifacts,0.4%,0.1%,,,,,,
3,14,22,22,0,4848,32,45,Organizations,2175,FoodDrink,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,46,Organizations,2063,Facilities,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,47,Organizations,25534,Products,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,48,Organizations,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,49,Organizations,19662,SecondarySectorProduct,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,50,Organizations,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,14,22,22,0,4848,32,51,Organizations,1701,Drugs,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,1,ProtistsFungus,560,Times,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,2,ProtistsFungus,8142,TimeTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,3,ProtistsFungus,7679,EventTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,4,ProtistsFungus,881,Chemistry,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,5,ProtistsFungus,2675,NaturalMatter,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,6,ProtistsFungus,508,AtomsElements,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,7,ProtistsFungus,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,8,ProtistsFungus,9514,ActionTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,9,ProtistsFungus,7049,SituationTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,10,ProtistsFungus,4396,LocationPlace,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,11,ProtistsFungus,2079,AreaRegion,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,12,ProtistsFungus,8063,Places,0.0%,0.0%,,,,,,
3,15,25,25,18,187,33,14,ProtistsFungus,9159,Forms,9.6%,0.2%,,,,,,
3,15,25,25,52,187,33,15,ProtistsFungus,14707,Shapes,27.8%,0.4%,,,,,,
3,15,25,25,0,187,33,16,ProtistsFungus,959,NaturalPhenomena,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,17,ProtistsFungus,6050,Information,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,18,ProtistsFungus,1085,VisualInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,19,ProtistsFungus,1526,AVInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,20,ProtistsFungus,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,21,ProtistsFungus,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,22,ProtistsFungus,453,AudioInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,23,ProtistsFungus,929,OrganicChemistry,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,26,ProtistsFungus,2303,Plants,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,27,ProtistsFungus,7087,Animals,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,29,ProtistsFungus,3641,Persons,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,30,ProtistsFungus,8662,Agents,0.0%,0.0%,,,,,,
3,15,25,25,3,187,33,31,ProtistsFungus,922,Diseases,1.6%,0.3%,,,,,,
3,15,25,25,0,187,33,32,ProtistsFungus,4848,Organizations,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,34,ProtistsFungus,295,BiologicalProcesses,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,35,ProtistsFungus,2049,Geopolitical,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,36,ProtistsFungus,273,Prokaryotes,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,37,ProtistsFungus,1456,TopicsCategories,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,38,ProtistsFungus,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,39,ProtistsFungus,179,EmergentKnowledge,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,40,ProtistsFungus,652,InquiryMethods,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,41,ProtistsFungus,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,42,ProtistsFungus,5524,SocialSystems,0.0%,0.0%,,,,,,
3,15,25,25,0,187,33,43,ProtistsFungus,4486,Society,0.0%,0.0%,,,,,,
3,15,25,25,45,187,33,44,ProtistsFungus,30947,Artifacts,24.1%,0.1%,,,,,,
3,15,25,25,45,187,33,45,ProtistsFungus,2175,FoodDrink,24.1%,2.1%,,,,,,
3,15,25,25,0,187,33,46,ProtistsFungus,2063,Facilities,0.0%,0.0%,,,,,,
3,15,25,25,45,187,33,47,ProtistsFungus,25534,Products,24.1%,0.2%,,,,,,
3,15,25,25,0,187,33,48,ProtistsFungus,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,15,25,25,45,187,33,49,ProtistsFungus,19662,SecondarySectorProduct,24.1%,0.2%,,,,,,
3,15,25,25,0,187,33,50,ProtistsFungus,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,15,25,25,4,187,33,51,ProtistsFungus,1701,Drugs,2.1%,0.2%,,,,,,
3,16,26,26,0,295,34,1,BiologicalProcesses,560,Times,0.0%,0.0%,,,,,,
3,16,26,26,31,295,34,4,BiologicalProcesses,881,Chemistry,10.5%,3.5%,,,,,,
3,16,26,26,31,295,34,5,BiologicalProcesses,2675,NaturalMatter,10.5%,1.2%,,,,,,
3,16,26,26,0,295,34,6,BiologicalProcesses,508,AtomsElements,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,7,BiologicalProcesses,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,16,26,26,200,295,34,8,BiologicalProcesses,9514,ActionTypes,67.8%,2.1%,,,,,,
3,16,26,26,41,295,34,9,BiologicalProcesses,7049,SituationTypes,13.9%,0.6%,,,,,,
3,16,26,26,0,295,34,10,BiologicalProcesses,4396,LocationPlace,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,11,BiologicalProcesses,2079,AreaRegion,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,12,BiologicalProcesses,8063,Places,0.0%,0.0%,,,,,,
3,16,26,26,25,295,34,13,BiologicalProcesses,33756,SpaceTypes,8.5%,0.1%,,,,,,
3,16,26,26,0,295,34,14,BiologicalProcesses,9159,Forms,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,15,BiologicalProcesses,14707,Shapes,0.0%,0.0%,,,,,,
3,16,26,26,2,295,34,16,BiologicalProcesses,959,NaturalPhenomena,0.7%,0.2%,,,,,,
3,16,26,26,0,295,34,17,BiologicalProcesses,6050,Information,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,18,BiologicalProcesses,1085,VisualInfo,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,19,BiologicalProcesses,1526,AVInfo,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,20,BiologicalProcesses,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,21,BiologicalProcesses,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,22,BiologicalProcesses,453,AudioInfo,0.0%,0.0%,,,,,,
3,16,26,26,25,295,34,24,BiologicalProcesses,11013,LivingThings,8.5%,0.2%,,,,,,
3,16,26,26,0,295,34,25,BiologicalProcesses,9593,Eukaryotes,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,26,BiologicalProcesses,2303,Plants,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,27,BiologicalProcesses,7087,Animals,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,29,BiologicalProcesses,3641,Persons,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,30,BiologicalProcesses,8662,Agents,0.0%,0.0%,,,,,,
3,16,26,26,15,295,34,31,BiologicalProcesses,922,Diseases,5.1%,1.6%,,,,,,
3,16,26,26,0,295,34,32,BiologicalProcesses,4848,Organizations,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,33,BiologicalProcesses,187,ProtistsFungus,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,35,BiologicalProcesses,2049,Geopolitical,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,36,BiologicalProcesses,273,Prokaryotes,0.0%,0.0%,,,,,,
3,16,26,26,1,295,34,37,BiologicalProcesses,1456,TopicsCategories,0.3%,0.1%,,,,,,
3,16,26,26,0,295,34,38,BiologicalProcesses,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,39,BiologicalProcesses,179,EmergentKnowledge,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,40,BiologicalProcesses,652,InquiryMethods,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,41,BiologicalProcesses,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,42,BiologicalProcesses,5524,SocialSystems,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,43,BiologicalProcesses,4486,Society,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,44,BiologicalProcesses,30947,Artifacts,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,45,BiologicalProcesses,2175,FoodDrink,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,46,BiologicalProcesses,2063,Facilities,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,47,BiologicalProcesses,25534,Products,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,48,BiologicalProcesses,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,49,BiologicalProcesses,19662,SecondarySectorProduct,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,50,BiologicalProcesses,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,16,26,26,0,295,34,51,BiologicalProcesses,1701,Drugs,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,1,Geopolitical,560,Times,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,2,Geopolitical,8142,TimeTypes,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,3,Geopolitical,7679,EventTypes,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,4,Geopolitical,881,Chemistry,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,5,Geopolitical,2675,NaturalMatter,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,6,Geopolitical,508,AtomsElements,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,7,Geopolitical,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,14,21,21,1,2049,35,8,Geopolitical,9514,ActionTypes,0.0%,0.0%,,,,,,
3,14,21,21,17,2049,35,9,Geopolitical,7049,SituationTypes,0.8%,0.2%,,,,,,
3,14,21,21,270,2049,35,11,Geopolitical,2079,AreaRegion,13.2%,13.0%,,,,,,
3,14,21,21,23,2049,35,14,Geopolitical,9159,Forms,1.1%,0.3%,,,,,,
3,14,21,21,0,2049,35,15,Geopolitical,14707,Shapes,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,16,Geopolitical,959,NaturalPhenomena,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,17,Geopolitical,6050,Information,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,18,Geopolitical,1085,VisualInfo,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,19,Geopolitical,1526,AVInfo,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,20,Geopolitical,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,21,Geopolitical,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,22,Geopolitical,453,AudioInfo,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,23,Geopolitical,929,OrganicChemistry,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,24,Geopolitical,11013,LivingThings,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,25,Geopolitical,9593,Eukaryotes,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,26,Geopolitical,2303,Plants,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,27,Geopolitical,7087,Animals,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,29,Geopolitical,3641,Persons,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,31,Geopolitical,922,Diseases,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,33,Geopolitical,187,ProtistsFungus,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,34,Geopolitical,295,BiologicalProcesses,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,36,Geopolitical,273,Prokaryotes,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,37,Geopolitical,1456,TopicsCategories,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,38,Geopolitical,1159,EconomicSystems,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,39,Geopolitical,179,EmergentKnowledge,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,40,Geopolitical,652,InquiryMethods,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,41,Geopolitical,1799,LearningProcesses,0.0%,0.0%,,,,,,
3,14,21,21,5,2049,35,42,Geopolitical,5524,SocialSystems,0.2%,0.1%,,,,,,
3,14,21,21,5,2049,35,43,Geopolitical,4486,Society,0.2%,0.1%,,,,,,
3,14,21,21,0,2049,35,44,Geopolitical,30947,Artifacts,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,45,Geopolitical,2175,FoodDrink,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,46,Geopolitical,2063,Facilities,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,47,Geopolitical,25534,Products,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,48,Geopolitical,3383,PrimarySectorProduct,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,49,Geopolitical,19662,SecondarySectorProduct,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,50,Geopolitical,3258,TertiarySectorService,0.0%,0.0%,,,,,,
3,14,21,21,0,2049,35,51,Geopolitical,1701,Drugs,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,1,Prokaryotes,560,Times,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,2,Prokaryotes,8142,TimeTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,3,Prokaryotes,7679,EventTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,4,Prokaryotes,881,Chemistry,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,5,Prokaryotes,2675,NaturalMatter,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,6,Prokaryotes,508,AtomsElements,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,7,Prokaryotes,1796,NaturalSubstances,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,8,Prokaryotes,9514,ActionTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,9,Prokaryotes,7049,SituationTypes,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,10,Prokaryotes,4396,LocationPlace,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,11,Prokaryotes,2079,AreaRegion,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,12,Prokaryotes,8063,Places,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,14,Prokaryotes,9159,Forms,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,16,Prokaryotes,959,NaturalPhenomena,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,17,Prokaryotes,6050,Information,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,18,Prokaryotes,1085,VisualInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,19,Prokaryotes,1526,AVInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,20,Prokaryotes,1909,WrittenInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,21,Prokaryotes,2108,StructuredInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,22,Prokaryotes,453,AudioInfo,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,23,Prokaryotes,929,OrganicChemistry,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,25,Prokaryotes,9593,Eukaryotes,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,26,Prokaryotes,2303,Plants,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,27,Prokaryotes,7087,Animals,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,29,Prokaryotes,3641,Persons,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,30,Prokaryotes,8662,Agents,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,31,Prokaryotes,922,Diseases,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,32,Prokaryotes,4848,Organizations,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,33,Prokaryotes,187,ProtistsFungus,0.0%,0.0%,,,,,,
3,15,25,25,0,273,36,34,Prokaryotes,295,BiologicalProcesses,0.0%,0.0%,,,,,,
